Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;What have we found out?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;What's that?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;But if it kills by looking people in the eye, why is it no one's dead?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;And Mrs. Norris?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;I'm pretty sure she didn't havea camera or a mirror, Harry.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;How's a basilisk been getting around?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;A dirty, great snake.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Someone would have seen it.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Pipes? It's using the plumbing.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Moaning Myrtle.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Her skeleton will lie in the Chamber forever.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Ginny.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;What about my sister?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;You're the Defense Against the Dark Arts teacher.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;You can't go now.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Is there anything you can do?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Say something.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Harry say something in Parseltongue!
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Better you than us.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Go on.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;What's this?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Bloody hell.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Whatever shed this must be 60 feet long. Or more.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Heart of a lion, this one.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Harry! Harry
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;I'm fine.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Ron Weasley.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Lockhart's Memory Charm backfired.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;He hasn't got a clue who he is.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;No.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;What do I do now?
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Okay.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Yes, sir.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Yes, sir.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Thanks, sir.
Ronald Bilius Weasley;Gryffindor;Jack Russell terrier;Welcome back, Hermione.
Poppy Pomfrey;;Non-corporeal;Mr. Malfoy, stop making such a fuss.
Poppy Pomfrey;;Non-corporeal;You can go. Out of my way.
Poppy Pomfrey;;Non-corporeal;Should have been brought straight to me.
Poppy Pomfrey;;Non-corporeal;I can mend bones in a heartbeat, but growing them back...
Poppy Pomfrey;;Non-corporeal;I'll be able to, certainly.
Poppy Pomfrey;;Non-corporeal;But it'll be painful.
Poppy Pomfrey;;Non-corporeal;You're in for a rough night, Potter.
Poppy Pomfrey;;Non-corporeal;Regrowing bones is a nasty business.
Poppy Pomfrey;;Non-corporeal;What do you expect?
Poppy Pomfrey;;Non-corporeal;Pumpkin juice?
Poppy Pomfrey;;Non-corporeal;Put him here.
Poppy Pomfrey;;Non-corporeal;What happened?
Poppy Pomfrey;;Non-corporeal;Who is it that the monster's taken, Minerva?
Pomona Sprout;Hufflepuff;Non-corporeal;Morning, everyone.
Pomona Sprout;Hufflepuff;Non-corporeal;Good morning, Professor Sprout.
Pomona Sprout;Hufflepuff;Non-corporeal;Welcome to Greenhouse Three, Second Years.
Pomona Sprout;Hufflepuff;Non-corporeal;Today, we will be re-potting Mandrakes.
Pomona Sprout;Hufflepuff;Non-corporeal;Now, who here can tell me the properties of the Mandrake?
Pomona Sprout;Hufflepuff;Non-corporeal;Yes, Miss Granger.
Pomona Sprout;Hufflepuff;Non-corporeal;Excellent. Ten points to Gryffindor.
Pomona Sprout;Hufflepuff;Non-corporeal;As our Mandrakes are still only seedlings their cries won't kill you yet.
Pomona Sprout;Hufflepuff;Non-corporeal;But they could knock you out for hours, which is why I have given you earmuffs for auditory protection.
Pomona Sprout;Hufflepuff;Non-corporeal;So could you please put them on, right away? Quickly.
Pomona Sprout;Hufflepuff;Non-corporeal;Flaps tight down, and watch me closely.
Pomona Sprout;Hufflepuff;Non-corporeal;You grasp your Mandrake firmly.
Pomona Sprout;Hufflepuff;Non-corporeal;You pull it sharply up out of the pot.
Pomona Sprout;Hufflepuff;Non-corporeal;Got it? And now you dunk it down into the other pot
Pomona Sprout;Hufflepuff;Non-corporeal;and pour a little sprinkling of soil to keep him warm.
Pomona Sprout;Hufflepuff;Non-corporeal;Longbottom's been neglecting his earmuffs.
Pomona Sprout;Hufflepuff;Non-corporeal;Yes, well, just leave him there.
Pomona Sprout;Hufflepuff;Non-corporeal;Right, on we go.
Pomona Sprout;Hufflepuff;Non-corporeal;Plenty of pots to go around.
Pomona Sprout;Hufflepuff;Non-corporeal;Grasp your Mandrake and pull it up.
Petunia Dursley;;;He’s in there. Vernon...
Petunia Dursley;;;Not now, Pupkins. For when the Masons arrive.
Petunia Dursley;;;in the lounge, waiting to welcome them graciously into our home.
Petunia Dursley;;;Oh!
Petunia Dursley;;;Aaah!
Percy Ignatius Weasley;Gryffindor;Unknown;Errol...
Percy Ignatius Weasley;Gryffindor;Unknown;Oh look, it’s our Hogwarts letters.
Percy Ignatius Weasley;Gryffindor;Unknown;And they’ve sent us Harry’s as well.
Percy Ignatius Weasley;Gryffindor;Unknown;Hello, Sir Nicolas.
Percy Ignatius Weasley;Gryffindor;Unknown;Excuse me.
Percy Ignatius Weasley;Gryffindor;Unknown;I happen to be a school prefect.
Percy Ignatius Weasley;Gryffindor;Unknown;You, on the other hand, have no business wandering the corridors at night.
Percy Ignatius Weasley;Gryffindor;Unknown;What are your names again?
Percy Ignatius Weasley;Gryffindor;Unknown;Mind your attitude, Malfoy.
Penelope Clearwater;Ravenclaw;Non-corporeal;There's Nearly Headless Nick.
Oliver Wood;Gryffindor;Unknown;I spent the summer devising a whole new Quidditch program.
Oliver Wood;Gryffindor;Unknown;We're gonna train earlier, harder and longer.
Oliver Wood;Gryffindor;Unknown;What...? I don't believe it.
Oliver Wood;Gryffindor;Unknown;Where you think you're going, Flint?
Oliver Wood;Gryffindor;Unknown;I booked the pitch for Gryffindor today.
Oliver Wood;Gryffindor;Unknown;I, Professor Severus Snape, do hereby give the Slytherin team permission to practice today, owing to the need to train their new Seeker.
Oliver Wood;Gryffindor;Unknown;You've got a new Seeker. Who?
Oliver Wood;Gryffindor;Unknown;Watch yourself, Harry!
Oliver Wood;Gryffindor;Unknown;All right, listen up.
Oliver Wood;Gryffindor;Unknown;We play our game, Hufflepuff doesn't stand a chance.
Oliver Wood;Gryffindor;Unknown;We're stronger, quicker and smarter.
Oliver Wood;Gryffindor;Unknown;Well, that too.
Oliver Wood;Gryffindor;Unknown;Professor McGonagall.
Oliver Wood;Gryffindor;Unknown;We can't cancel Quidditch.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Hello, Percy, Miss Clearwater.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Thank you.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Good evening.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Thank you.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Hello.
Nicholas de Mimsy-Porpington;Gryffindor;Unknown;Hermione! Welcome back.
Neville Longbottom;Gryffindor;Non-corporeal;Go on, Ron.
Neville Longbottom;Gryffindor;Non-corporeal;I ignored one from my gran once.
Neville Longbottom;Gryffindor;Non-corporeal;It was horrible.
Neville Longbottom;Gryffindor;Non-corporeal;Please, get me down!
Neville Longbottom;Gryffindor;Non-corporeal;Why is it always me?
Neville Longbottom;Gryffindor;Non-corporeal;Harry, I don't know who did it, but you'd better come.
Neville Longbottom;Gryffindor;Non-corporeal;Come on!
Neville Longbottom;Gryffindor;Non-corporeal;Harry. It's Hermione.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I'm Moaning Myrtle.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I wouldn't expect you to know me.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Who would ever talk about ugly, miserable moping Moaning Myrtle? Aaaaaa…
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Wait till you see. It's awful.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Ohh-Uhh..Come to throw something else at me?
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Don't ask me. Here I am, minding my own business and someone thinks it's funny to throw a book at me.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;SURE! Let's all throw books at Myrtle because she can't feel it.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Ten points if you get it through her stomach!
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Fifty points if it goes through her head!
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I don't know. I didn't see them.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I was just sitting in the U-bend, thinking about death and it fell through the top of my head.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Whoo-oooh-whoooo...
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Who's there?
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Hello, Harry.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;What do you want?
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;It was dreadful.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;It happened right here in this very cubicle.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I'd hidden because Olive Hornby was teasing me about my glasses.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I was crying, and then I heard somebody come in.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I don't know. I was distraught!
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;But they said something funny, a kind of made-up language.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;And I realized it was a boy, so I unlocked the door to tell him to go away and I died.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;I just remember seeing a pair of great, big, yellow eyes over there by that sink.
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;Oh, Harry?
Myrtle Elizabeth Warren (Moaning Myrtle);Ravenclaw;Unknown;If you die down there, you're welcome to share my toilet.
Molly Weasley;Gryffindor;Unknown;Where have you been?
Molly Weasley;Gryffindor;Unknown;Harry, how wonderful to see you dear.
Molly Weasley;Gryffindor;Unknown;Beds empty! No note! Car gone!
Molly Weasley;Gryffindor;Unknown;You could have died! You could have been seen!
Molly Weasley;Gryffindor;Unknown;Of course, I don’t blame you, Harry dear.
Molly Weasley;Gryffindor;Unknown;Well, you’d best hope that I don’t put bars on your window, Ronald Weasley!
Molly Weasley;Gryffindor;Unknown;Come on Harry, time for a spot of breakfast.
Molly Weasley;Gryffindor;Unknown;Here we are Harry.
Molly Weasley;Gryffindor;Unknown;Now tuck in! That’s it. There we go.
Molly Weasley;Gryffindor;Unknown;Yes dear. It was on the cat.
Molly Weasley;Gryffindor;Unknown;Morning Arthur!
Molly Weasley;Gryffindor;Unknown;This morning. Your sons flew that enchanted car of yours to Surrey and back last night.
Molly Weasley;Gryffindor;Unknown;Arthur!
Molly Weasley;Gryffindor;Unknown;Well, that’ll be Errol with the post.
Molly Weasley;Gryffindor;Unknown;Oh, fetch it will you Percy, please?
Molly Weasley;Gryffindor;Unknown;Oh, no.
Molly Weasley;Gryffindor;Unknown;We’ll manage.
Molly Weasley;Gryffindor;Unknown;There’s only one place we’re going to get all of this. 
Molly Weasley;Gryffindor;Unknown;Diagon Alley.
Molly Weasley;Gryffindor;Unknown;Right.
Molly Weasley;Gryffindor;Unknown;Here we are, Harry.
Molly Weasley;Gryffindor;Unknown;You go first, dear.
Molly Weasley;Gryffindor;Unknown;You go first, Ron, so that Harry can see how it's done. Yes.
Molly Weasley;Gryffindor;Unknown;In you go.
Molly Weasley;Gryffindor;Unknown;That's it.
Molly Weasley;Gryffindor;Unknown;You see? It's quite easy, dear.
Molly Weasley;Gryffindor;Unknown;Don't be afraid. Come on.
Molly Weasley;Gryffindor;Unknown;Come on.
Molly Weasley;Gryffindor;Unknown;In you go. That's it.
Molly Weasley;Gryffindor;Unknown;Mind your head.
Molly Weasley;Gryffindor;Unknown;That's right.
Molly Weasley;Gryffindor;Unknown;Now, take your Floo powder.
Molly Weasley;Gryffindor;Unknown;That's it, very good.
Molly Weasley;Gryffindor;Unknown;Now, don't forget to speak very, very clearly.
Molly Weasley;Gryffindor;Unknown;What did he say, dear?
Molly Weasley;Gryffindor;Unknown;I thought he did.
Molly Weasley;Gryffindor;Unknown;Harry.
Molly Weasley;Gryffindor;Unknown;Thank goodness.
Molly Weasley;Gryffindor;Unknown;We'd hoped you'd only gone one grate too far.
Molly Weasley;Gryffindor;Unknown;Ohh, Here he is.
Molly Weasley;Gryffindor;Unknown;Harry, now you give me those, and I'll get them signed.
Molly Weasley;Gryffindor;Unknown;All of you wait outside.
Molly Weasley;Gryffindor;Unknown;That's it Ron.
Molly Weasley;Gryffindor;Unknown;The train will be leaving any moment.
Molly Weasley;Gryffindor;Unknown;Oh dear! The train'll be leaving any moment!
Molly Weasley;Gryffindor;Unknown;Okay.
Molly Weasley;Gryffindor;Unknown;Come on, Ginny, we'll get you a seat. Hurry.
Molly Weasley;Gryffindor;Unknown;RONALD WEASLEY!
Molly Weasley;Gryffindor;Unknown;HOW DARE YOU STEAL THAT CAR!
Molly Weasley;Gryffindor;Unknown;I AM ABSOLUTELY DISGUSTED!
Molly Weasley;Gryffindor;Unknown;YOUR FATHER'S NOW FACING AN INQUIRY AT WORK AND IT'S ENTIRELY YOUR FAULT!
Molly Weasley;Gryffindor;Unknown;IF YOU PUT ANOTHER TOE OUT OF LINE WE'LL BRING YOU STRAIGHT HOME!
Molly Weasley;Gryffindor;Unknown;And, Ginny, dear, congratulations on making Gryffindor.
Molly Weasley;Gryffindor;Unknown;Your father and I are so proud.
Minerva McGonagall;Gryffindor;Cat;What are you talking about, Mr. Weasley?
Minerva McGonagall;Gryffindor;Cat;Not today, Mr. Weasley but I must impress on both of you the seriousness of what you have done.
Minerva McGonagall;Gryffindor;Cat;I will be writing to your families tonight, and you will both receive detention.
Minerva McGonagall;Gryffindor;Cat;Could I have your attention,please?
Minerva McGonagall;Gryffindor;Cat;Right. Now, today, we will be transforming animals into water goblets.
Minerva McGonagall;Gryffindor;Cat;Like so.
Minerva McGonagall;Gryffindor;Cat;One, two, three. Vera Verto.
Minerva McGonagall;Gryffindor;Cat;Now it's your turn.
Minerva McGonagall;Gryffindor;Cat;Who would like to go first?
Minerva McGonagall;Gryffindor;Cat;Ahh , Mr. Weasley.
Minerva McGonagall;Gryffindor;Cat;One, two, three. Vera Verto.
Minerva McGonagall;Gryffindor;Cat;That wand needs replacing, Mr. Weasley.
Minerva McGonagall;Gryffindor;Cat;Yes, Miss Granger?
Minerva McGonagall;Gryffindor;Cat;Very well.
Minerva McGonagall;Gryffindor;Cat;You all know, of course that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age:
Minerva McGonagall;Gryffindor;Cat;Godric Gryffindor,
Minerva McGonagall;Gryffindor;Cat;Helga Hufflepuff...
Minerva McGonagall;Gryffindor;Cat;Rowena Ravenclaw
Minerva McGonagall;Gryffindor;Cat;Salazar Slytherin.
Minerva McGonagall;Gryffindor;Cat;Now, three of the founders coexisted quite harmoniously.
Minerva McGonagall;Gryffindor;Cat;One did not.
Minerva McGonagall;Gryffindor;Cat;Salazar Slytherin wished to be more selective about the students admitted to Hogwarts.
Minerva McGonagall;Gryffindor;Cat;He believed magical learning should be kept within all-magic families.
Minerva McGonagall;Gryffindor;Cat;In other words, pure-bloods.
Minerva McGonagall;Gryffindor;Cat;Unable to sway the others, he decided to leave the school.
Minerva McGonagall;Gryffindor;Cat;Now, according to legend Slytherin had built a hidden chamber in this castle known as the Chamber of Secrets.
Minerva McGonagall;Gryffindor;Cat;Though, shortly before departing, he sealed it until that time when his own true Heir returned to the school.
Minerva McGonagall;Gryffindor;Cat;The Heir alone would be able to open the Chamber and unleash the horror within, and by so doing purge the school of all those who in Slytherin's view, were unworthy to study magic.
Minerva McGonagall;Gryffindor;Cat;Well , Naturally, the school has been searched many times.
Minerva McGonagall;Gryffindor;Cat;No such chamber has been found.
Minerva McGonagall;Gryffindor;Cat;The Chamber is said to be home to something that only the Heir of Slytherin can control.
Minerva McGonagall;Gryffindor;Cat;It is said to be the home of a monster.
Minerva McGonagall;Gryffindor;Cat;I think he's been Petrified, Madam Pomfrey.
Minerva McGonagall;Gryffindor;Cat;Look. Perhaps he managed to take a picture of his attacker.
Minerva McGonagall;Gryffindor;Cat;What can this mean, Albus?
Minerva McGonagall;Gryffindor;Cat;What should I tell the staff?
Minerva McGonagall;Gryffindor;Cat;This is out of my hands, Potter.
Minerva McGonagall;Gryffindor;Cat;Professor Dumbledore will be waiting for you.
Minerva McGonagall;Gryffindor;Cat;Sherbet Lemon.
Minerva McGonagall;Gryffindor;Cat;This match has been canceled.
Minerva McGonagall;Gryffindor;Cat;Silence, Wood. You and your teammates will go to Gryffindor Tower. Now.
Minerva McGonagall;Gryffindor;Cat;Potter, you and I will find Mr. Weasley.
Minerva McGonagall;Gryffindor;Cat;There's something the both of you have to see.
Minerva McGonagall;Gryffindor;Cat;I warn you.
Minerva McGonagall;Gryffindor;Cat;This could be a wee bit of a shock.
Minerva McGonagall;Gryffindor;Cat;She was found near the library along with this.
Minerva McGonagall;Gryffindor;Cat;Does it mean anything to either of you?
Minerva McGonagall;Gryffindor;Cat;Could I have your attention, please?
Minerva McGonagall;Gryffindor;Cat;Because of recent events, these new rules will be put into effect immediately:
Minerva McGonagall;Gryffindor;Cat;"All students will return to their house common rooms by 6:00 every evening.
"
Minerva McGonagall;Gryffindor;Cat;All students will be escorted to each lesson by a teacher.
Minerva McGonagall;Gryffindor;Cat;No exceptions.
Minerva McGonagall;Gryffindor;Cat;I should tell you this:
Minerva McGonagall;Gryffindor;Cat;Unless the culprit behind these attacks is caught it is likely the school will be closed.
Minerva McGonagall;Gryffindor;Cat;All students are to return to their house dormitories at once.
Minerva McGonagall;Gryffindor;Cat;All teachers to the second-floor corridor immediately.
Minerva McGonagall;Gryffindor;Cat;As you can see, the Heir of Slytherin has left another message.
Minerva McGonagall;Gryffindor;Cat;Our worst fear has been realized.
Minerva McGonagall;Gryffindor;Cat;A student has been taken by the monster into the Chamber itself.
Minerva McGonagall;Gryffindor;Cat;The students must be sent home.
Minerva McGonagall;Gryffindor;Cat;I'm afraid this is the end of Hogwarts.
Minerva McGonagall;Gryffindor;Cat;That's settled.
Minerva McGonagall;Gryffindor;Cat;We'll leave you to deal with the monster, Gilderoy.
Minerva McGonagall;Gryffindor;Cat;Your skills, after all, are legend.
Minerva McGonagall;Gryffindor;Cat;Ginny Weasley.
Minerva McGonagall;Gryffindor;Cat;Could I have your attention, please?
Marcus Flint;Slytherin;Unknown;Quidditch practice.
Marcus Flint;Slytherin;Unknown;Easy, Wood. I've got a note.
Marcus Flint;Slytherin;Unknown;A gift from Draco's father.
Lucius Malfoy;Slytherin;Unknown;I'm not buying today, Mr. Borgin.
Lucius Malfoy;Slytherin;Unknown;But selling.
Lucius Malfoy;Slytherin;Unknown;You have heard, of course, that the Ministry of Magic is conducting more raids.
Lucius Malfoy;Slytherin;Unknown;There are even rumors of a new Muggle Protection Act...
Lucius Malfoy;Slytherin;Unknown;I have a few... ah... items at home that might prove embarrassing if the Ministry were to call.
Lucius Malfoy;Slytherin;Unknown;Certain poisons and the like...
Lucius Malfoy;Slytherin;Unknown;" Hopefully my son will amount to more than a thief, Mr. Borgin."
Lucius Malfoy;Slytherin;Unknown;Though if his marks don't pick up --
Lucius Malfoy;Slytherin;Unknown;I would have thought you'd be ashamed that a girl of no wizarding family beat you in every exam.
Lucius Malfoy;Slytherin;Unknown;Not with me.
Lucius Malfoy;Slytherin;Unknown;Very good.
Lucius Malfoy;Slytherin;Unknown;I'll expect you at the manor tomorrow.
Lucius Malfoy;Slytherin;Unknown;Come, Draco.
Lucius Malfoy;Slytherin;Unknown;Now, now, Draco, play nicely.
Lucius Malfoy;Slytherin;Unknown;Mr. Potter.
Lucius Malfoy;Slytherin;Unknown;Lucius Malfoy. We meet at last.
Lucius Malfoy;Slytherin;Unknown;Forgive me.
Lucius Malfoy;Slytherin;Unknown;Your scar is legend.
Lucius Malfoy;Slytherin;Unknown;As, of course, is the wizard who gave it to you.
Lucius Malfoy;Slytherin;Unknown;You must be very brave to mention his name.
Lucius Malfoy;Slytherin;Unknown;Or very foolish.
Lucius Malfoy;Slytherin;Unknown;And you must be Miss Granger.
Lucius Malfoy;Slytherin;Unknown;Yes, Draco has told me all about you.
Lucius Malfoy;Slytherin;Unknown;And your parents.
Lucius Malfoy;Slytherin;Unknown;Muggles, aren't they?
Lucius Malfoy;Slytherin;Unknown;Let me see.
Lucius Malfoy;Slytherin;Unknown;Red hair, vacant expressions tatty, secondhand book.
Lucius Malfoy;Slytherin;Unknown;You must be the Weasleys.
Lucius Malfoy;Slytherin;Unknown;Well, well, well. Weasley senior.
Lucius Malfoy;Slytherin;Unknown;Busy time at the Ministry, Arthur, all those extra raids?
Lucius Malfoy;Slytherin;Unknown;I do hope they're paying you overtime but judging by the state of this, I'd say not.
Lucius Malfoy;Slytherin;Unknown;What's the use in being a disgrace to the name of wizard if they don't even pay you well for it?
Lucius Malfoy;Slytherin;Unknown;Clearly.
Lucius Malfoy;Slytherin;Unknown;Associating with Muggles.
Lucius Malfoy;Slytherin;Unknown;And I thought your family could sink no lower.
Lucius Malfoy;Slytherin;Unknown;I'll see you at work.
Lucius Malfoy;Slytherin;Unknown;Already here, Fudge?
Lucius Malfoy;Slytherin;Unknown;Good.
Lucius Malfoy;Slytherin;Unknown;Believe me I take absolutely no pleasure being inside your...
Lucius Malfoy;Slytherin;Unknown;You call this a house?
Lucius Malfoy;Slytherin;Unknown;No.
Lucius Malfoy;Slytherin;Unknown;I simply called up the school and was told the headmaster was here.
Lucius Malfoy;Slytherin;Unknown;The other governors and I have decided it's time for you to step aside.
Lucius Malfoy;Slytherin;Unknown;This is an order of suspension.
Lucius Malfoy;Slytherin;Unknown;You'll find all 12 signatures on it.
Lucius Malfoy;Slytherin;Unknown;I'm afraid we feel you've rather lost your touch.
Lucius Malfoy;Slytherin;Unknown;Well, what, with all these attacks there'll be no Muggle-borns left at Hogwarts.
Lucius Malfoy;Slytherin;Unknown;I can only imagine what an awful loss that would be to the school.
Lucius Malfoy;Slytherin;Unknown;You think so?
Lucius Malfoy;Slytherin;Unknown;Admirable sentiments.
Lucius Malfoy;Slytherin;Unknown;Shall we?
Lucius Malfoy;Slytherin;Unknown;Fudge.
Lucius Malfoy;Slytherin;Unknown;I'll deal with you later.
Lucius Malfoy;Slytherin;Unknown;Out of my way, Potter.
Lucius Malfoy;Slytherin;Unknown;So it's true. You have returned.
Lucius Malfoy;Slytherin;Unknown;Ridiculous.
Lucius Malfoy;Slytherin;Unknown;How dare you!
Lucius Malfoy;Slytherin;Unknown;My sole concern has always been and will always be the welfare of this school and, of course, its students.
Lucius Malfoy;Slytherin;Unknown;The culprit has been identified, I presume?
Lucius Malfoy;Slytherin;Unknown;And?
Lucius Malfoy;Slytherin;Unknown;Who was it?
Lucius Malfoy;Slytherin;Unknown;I see.
Lucius Malfoy;Slytherin;Unknown;Well, let us hope that Mr. Potter will always be around to save the day.
Lucius Malfoy;Slytherin;Unknown;Dumbledore.
Lucius Malfoy;Slytherin;Unknown;Come, Dobby. We're leaving.
Lucius Malfoy;Slytherin;Unknown;Mine? I don't know what you're talking about.
Lucius Malfoy;Slytherin;Unknown;You do, do you?
Lucius Malfoy;Slytherin;Unknown;Why don't you prove it?
Lucius Malfoy;Slytherin;Unknown;Come, Dobby.
Lucius Malfoy;Slytherin;Unknown;Dobby.
Lucius Malfoy;Slytherin;Unknown;What? I didn't give...
Lucius Malfoy;Slytherin;Unknown;You lost me my servant!
Lucius Malfoy;Slytherin;Unknown;Your parents were meddlesome fools too.
Lucius Malfoy;Slytherin;Unknown;Mark my words, Potter.
Lucius Malfoy;Slytherin;Unknown;One day soon you are going to meet the same sticky end.
Lee Jordan ;Gryffindor;Unknown;Another goal for Slytherin!
Lee Jordan ;Gryffindor;Unknown;They lead Gryffindor 90 to 30.
Lee Jordan ;Gryffindor;Unknown;Harry Potter has caught the Snitch.
Lee Jordan ;Gryffindor;Unknown;Gryffindor wins!
Justin Finch-Fletchley;Hufflepuff;Non-corporeal;What are you playing at?
Hermione Jean Granger;Gryffindor;Otter;Harry. Hagrid.
Hermione Jean Granger;Gryffindor;Otter;It's so good to see you.
Hermione Jean Granger;Gryffindor;Otter;What did you do to your glasses?
Hermione Jean Granger;Gryffindor;Otter;Oculus Reparo.
Hermione Jean Granger;Gryffindor;Otter;Okay, bye.
Hermione Jean Granger;Gryffindor;Otter;Come on, everyone's been so worried.
Hermione Jean Granger;Gryffindor;Otter;Fear of a name only increases fear of the thing itself.
Hermione Jean Granger;Gryffindor;Otter;Mandrake, or Mandragora is used to return those who have been Petrified to their original state.
Hermione Jean Granger;Gryffindor;Otter;It's also quite dangerous.
Hermione Jean Granger;Gryffindor;Otter;The Mandrake's cry is fatal to anyone who hears it.
Hermione Jean Granger;Gryffindor;Otter;Get off me!
Hermione Jean Granger;Gryffindor;Otter;Immobulus!
Hermione Jean Granger;Gryffindor;Otter;At least no one on the Gryffindor team had to buy their way in.
Hermione Jean Granger;Gryffindor;Otter;They got in on pure talent.
Hermione Jean Granger;Gryffindor;Otter;You okay, Ron?
Hermione Jean Granger;Gryffindor;Otter;Say something.
Hermione Jean Granger;Gryffindor;Otter;He called me a Mudblood.
Hermione Jean Granger;Gryffindor;Otter;"It means ""dirty blood."
Hermione Jean Granger;Gryffindor;Otter;Mudblood's a foul name for someone who's Muggle-born.
Hermione Jean Granger;Gryffindor;Otter;Someone with non-magic parents.
Hermione Jean Granger;Gryffindor;Otter;Someone like me.
Hermione Jean Granger;Gryffindor;Otter;It's not a term one usually hears in civilized conversation.
Hermione Jean Granger;Gryffindor;Otter;Harry!
Hermione Jean Granger;Gryffindor;Otter;Voice? What voice?
Hermione Jean Granger;Gryffindor;Otter;Harry, wait! Not so fast!
Hermione Jean Granger;Gryffindor;Otter;"The Chamber of Secrets has been opened.
Enemies of the Heir, beware."
Hermione Jean Granger;Gryffindor;Otter;Enemies of the Heir, beware.
Hermione Jean Granger;Gryffindor;Otter;It's written in blood.
Hermione Jean Granger;Gryffindor;Otter;That's why Ron and I went looking for him, professor.
Hermione Jean Granger;Gryffindor;Otter;We'd just found him when he said...
Hermione Jean Granger;Gryffindor;Otter;It's a bit strange, isn't it?
Hermione Jean Granger;Gryffindor;Otter;You hear this voice, a voice only you can hear...
